2,18,97.8,835,17,0.33
2,18,97.78333333,835,17,0.33
2,18,97.76666667,834,17,0.33
2,18,97.75,835,17,0.33
2,18,97.73333333,833,17,0.33
2,18,97.71666667,830,17,0.33
2,18,97.7,831,17,0.33
2,18,97.68333333,830,17,0.33
2,18,97.66666667,830,17,0.33
2,18,97.65,830,17,0.33
2,18,97.63333333,830,17,0.33
2,18,97.61666667,831,17,0.33
2,18,97.6,832,17,0.33
2,18,97.58333333,833,17,0.33
2,18,97.56666667,833,17,0.33
2,18,97.55,834,17,0.33
2,18,97.53333333,833,17,0.33
2,18,97.51666667,834,17,0.33
2,18,97.5,834,17,0.33
2,18,97.48333333,834,17,0.33
2,18,97.46666667,836,17,0.33
2,18,97.45,836,17,0.33
2,18,97.43333333,835,17,0.33
2,18,97.41666667,836,17,0.33
2,18,97.4,836,17,0.33
2,18,97.38333333,837,17,0.33
2,18,97.36666667,838,17,0.33
2,18,97.35,839,17,0.33
2,18,97.33333333,839,17,0.33
2,18,97.31666667,840,17,0.33
2,18,97.3,840,17,0.33
2,18,97.28333333,840,17,0.33
2,18,97.26666667,842,17,0.33
2,18,97.25,842,17,0.33
2,18,97.23333333,842,17,0.33
2,18,97.21666667,842,17,0.33
2,18,97.2,844,17,0.33
2,18,97.18333333,844,17,0.33
2,18,97.16666667,846,17,0.33
2,18,97.15,845,17,0.33
2,18,97.13333333,845,17,0.33
2,18,97.11666667,846,17,0.33
2,18,97.1,847,17,0.33
2,18,97.08333333,846,17,0.33
2,18,97.06666667,847,17,0.33
2,18,97.05,848,17,0.33
2,18,97.03333333,847,17,0.33
2,18,97.01666667,848,17,0.33
2,18,97,850,17,0.33
2,18,96.98333333,849,17,0.33
2,18,96.96666667,849,17,0.33
2,18,96.95,849,17,0.33
2,18,96.93333333,847,17,0.33
2,18,96.91666667,849,17,0.33
2,18,96.9,848,17,0.33
2,18,96.88333333,847,17,0.33
2,18,96.86666667,846,17,0.33
2,18,96.85,848,17,0.33
2,18,96.83333333,850,17,0.33
2,18,96.81666667,851,17,0.33
2,18,96.8,852,17,0.33
2,18,96.78333333,853,17,0.33
2,18,96.76666667,855,17,0.33
2,18,96.75,855,17,0.33
2,18,96.73333333,855,18,0.33
2,18,96.71666667,855,18,0.33
2,18,96.7,856,17,0.33
2,18,96.68333333,858,17,0.33
2,18,96.66666667,858,18,0.33
2,18,96.65,859,18,0.33
2,18,96.63333333,858,18,0.33
2,18,96.61666667,860,18,0.33
2,18,96.6,861,18,0.33
2,18,96.58333333,862,18,0.33
2,18,96.56666667,861,18,0.33
2,18,96.55,863,18,0.33
2,18,96.53333333,863,18,0.33
2,18,96.51666667,865,18,0.33
2,18,96.5,867,18,0.33
2,18,96.48333333,865,18,0.33
2,18,96.46666667,867,18,0.33
2,18,96.45,871,18,0.33
2,18,96.43333333,873,18,0.33
2,18,96.41666667,873,18,0.33
2,18,96.4,874,18,0.33
2,18,96.38333333,875,18,0.33
2,18,96.36666667,876,18,0.33
2,18,96.35,877,18,0.33
2,18,96.33333333,878,18,0.33
2,18,96.31666667,879,18,0.33
2,18,96.3,878,18,0.33
2,18,96.28333333,879,18,0.33
2,18,96.26666667,880,18,0.33
2,18,96.25,882,18,0.33
2,18,96.23333333,881,18,0.33
2,18,96.21666667,882,18,0.33
2,18,96.2,883,18,0.33
2,18,96.18333333,882,18,0.33
2,18,96.16666667,883,18,0.33
2,18,96.15,885,18,0.33
2,18,96.13333333,884,18,0.33
2,18,96.11666667,886,18,0.33
2,18,96.1,887,18,0.33
2,18,96.08333333,889,18,0.33
2,18,96.06666667,890,18,0.33
2,18,96.05,891,18,0.33
2,18,96.03333333,891,18,0.32
2,18,96.01666667,892,18,0.32
2,18,96,892,18,0.32
2,17,22:24,890,18,0.32
2,17,22:00,889,18,0.32
2,17,21:36,891,18,0.32
2,17,21:12,892,18,0.32
2,17,20:48,893,18,0.32
2,17,20:24,900,18,0.32
2,17,20:00,902,18,0.32
2,17,19:36,905,18,0.32
2,17,19:12,907,18,0.32
2,17,18:48,910,18,0.32
2,17,18:24,912,18,0.32
2,17,18:00,916,18,0.32
2,17,17:36,920,18,0.32
2,17,17:12,923,18,0.32
2,17,16:48,925,18,0.32
2,17,16:24,930,18,0.32
2,17,16:00,932,18,0.32
2,17,15:36,934,18,0.32
2,17,15:12,940,18,0.32
2,17,14:48,942,18,0.32
2,17,14:24,945,18,0.32
2,17,14:00,953,18,0.32
2,17,13:36,954,19,0.32
2,17,13:12,958,19,0.32
2,17,12:48,961,19,0.32
2,17,12:24,961,19,0.32
2,17,12:00,963,19,0.32
2,17,11:36,974,19,0.32
2,17,11:12,976,19,0.32
2,17,10:48,979,19,0.32
2,17,10:24,985,19,0.32
2,17,10:00,988,19,0.32
2,17,9:36,990,19,0.32
2,17,9:12,994,19,0.32
2,17,8:48,996,19,0.32
2,17,8:24,997,19,0.33
2,17,8:00,961,19,0.33
2,17,7:36,963,19,0.33
2,17,7:12,966,19,0.33
2,17,6:48,966,19,0.33
2,17,6:24,967,19,0.33
2,17,6:00,963,19,0.33
2,17,5:36,994,19,0.33
2,17,5:12,995,19,0.33
2,17,4:48,1000,19,0.33
2,17,4:24,962,19,0.33
2,17,4:00,968,19,0.32
2,17,3:36,971,19,0.33
2,17,3:12,971,19,0.33
2,17,2:48,961,19,0.33
2,17,2:24,991,19,0.33
2,17,2:00,980,19,0.33
2,17,1:36,982,19,0.32
2,17,1:12,983,19,0.32
2,17,0:48,983,20,0.32
2,17,0:24,983,20,0.32
2,17,0:00,983,20,0.32
2,17,23:36,985,19,0.32
2,17,23:12,987,20,0.31
2,17,22:48,988,20,0.31
2,17,22:24,990,20,0.31
2,17,22:00,993,20,0.31
2,17,21:36,993,20,0.31
2,17,21:12,990,20,0.32
2,17,20:48,987,20,0.32
2,17,20:24,988,20,0.31
2,17,20:00,974,20,0.31
2,17,19:36,962,19,0.30
2,17,19:12,961,19,0.31
2,17,18:48,999,19,0.31
2,17,18:24,998,20,0.31
2,17,18:00,997,19,0.30
2,17,17:36,995,19,0.31
2,17,17:12,975,20,0.30
2,17,16:48,976,20,0.30
2,17,16:24,989,20,0.30
2,17,16:00,998,19,0.30
2,17,15:36,994,19,0.30
2,17,15:12,993,19,0.30
2,17,14:48,983,19,0.30
2,17,14:24,983,19,0.30
2,17,14:00,976,19,0.30
2,17,13:36,977,19,0.30
2,17,13:12,961,19,0.30
2,17,12:48,963,19,0.30
2,17,12:24,976,19,0.30
2,17,12:00,973,19,0.30
2,17,11:36,947,19,0.30
2,17,11:12,942,19,0.30
2,17,10:48,941,19,0.29
2,17,10:24,938,19,0.29
2,17,10:00,935,19,0.29
2,17,9:36,933,19,0.29
2,17,9:12,937,19,0.29
2,17,8:48,936,20,0.29
2,17,8:24,939,20,0.30
2,17,8:00,949,19,0.30
2,17,7:36,950,19,0.30
2,17,7:12,946,19,0.30
2,17,6:48,947,19,0.30
2,17,6:24,952,20,0.30
2,17,6:00,957,20,0.30
2,17,5:36,949,19,0.30
2,17,5:12,945,20,0.30
2,17,4:48,943,20,0.30
2,17,4:24,952,20,0.30
2,17,4:00,950,19,0.30
2,17,3:36,962,19,0.30
2,17,3:12,963,19,0.30
2,17,2:48,964,20,0.30
2,17,2:24,965,20,0.30
2,17,2:00,963,20,0.30
2,17,1:36,962,19,0.30
2,17,1:12,961,19,0.30
2,17,0:48,958,20,0.30
2,17,0:24,961,20,0.30
2,17,0:00,964,20,0.30
2,17,23:36,963,19,0.30
2,17,23:12,948,20,0.30
2,17,22:48,958,20,0.30
2,17,22:24,949,20,0.30
2,17,22:00,948,20,0.29
2,17,21:36,950,20,0.30
2,17,21:12,951,20,0.30
2,17,20:48,952,20,0.30
2,17,20:24,951,20,0.30
2,17,20:00,950,20,0.30
2,17,19:36,936,20,0.30
2,17,19:12,936,20,0.29
2,17,18:48,935,20,0.29
2,17,18:24,935,20,0.29
2,17,18:00,935,20,0.29
2,17,17:36,933,20,0.29
2,17,17:12,930,20,0.29
2,17,16:48,929,20,0.29
2,17,16:24,934,20,0.29
2,17,16:00,942,20,0.29
2,17,15:36,935,20,0.29
2,17,15:12,934,20,0.29
2,17,14:48,934,20,0.29
2,17,14:24,937,20,0.29
2,17,14:00,939,20,0.29
2,17,13:36,939,20,0.29
2,17,13:12,938,20,0.29
2,17,12:48,939,20,0.29
2,17,12:24,939,20,0.29
2,17,12:00,940,20,0.29
2,17,11:36,939,20,0.29
2,17,11:12,942,20,0.29
2,17,10:48,944,20,0.29
2,17,10:24,946,20,0.29
2,17,10:00,945,20,0.29
2,17,9:36,942,20,0.29
2,17,9:12,942,20,0.29
2,17,8:48,942,20,0.29
2,17,8:24,942,20,0.29
2,17,8:00,940,20,0.29
2,17,7:36,940,20,0.29
2,17,7:12,942,20,0.29
2,17,6:48,944,20,0.29
2,17,6:24,943,20,0.29
2,17,6:00,938,20,0.29
2,17,5:36,932,20,0.29
2,17,5:12,931,20,0.29
2,17,4:48,929,20,0.29
2,17,4:24,927,20,0.30
2,17,4:00,926,20,0.29
2,17,3:36,927,20,0.30
2,17,3:12,928,20,0.29
2,17,2:48,927,20,0.29
2,17,2:24,927,20,0.29
2,17,2:00,930,20,0.29
2,17,1:36,929,20,0.29
2,17,1:12,931,20,0.29
2,17,0:48,932,20,0.29
2,17,0:24,932,20,0.29
2,17,0:00,931,20,0.29
2,17,23:36,930,20,0.30
2,17,23:12,928,20,0.29
2,17,22:48,923,20,0.29
2,17,22:24,939,20,0.29
2,17,22:00,942,20,0.29
2,17,21:36,935,20,0.30
2,17,21:12,926,20,0.30
2,17,20:48,925,20,0.30
2,17,20:24,922,20,0.29
2,17,20:00,922,20,0.29
2,17,19:36,919,20,0.29
2,17,19:12,918,20,0.29
2,17,18:48,917,20,0.29
2,17,18:24,922,20,0.29
2,17,18:00,916,20,0.29
2,17,17:36,912,20,0.29
2,17,17:12,914,20,0.29
2,17,16:48,913,20,0.29
2,17,16:24,913,20,0.29
2,17,16:00,914,20,0.29
2,17,15:36,913,20,0.29
2,17,15:12,913,20,0.29
2,17,14:48,918,20,0.29
2,17,14:24,916,20,0.29
2,17,14:00,919,20,0.29
2,17,13:36,919,20,0.29
2,17,13:12,918,20,0.29
2,17,12:48,918,20,0.29
2,17,12:24,919,20,0.29
2,17,12:00,919,20,0.29
2,17,11:36,917,20,0.29
2,17,11:12,919,20,0.29
2,17,10:48,920,20,0.29
2,17,10:24,925,20,0.29
2,17,10:00,927,20,0.30
2,17,9:36,924,20,0.30
2,17,9:12,924,20,0.30
2,17,8:48,926,20,0.30
2,17,8:24,927,20,0.30
2,17,8:00,930,20,0.30
2,17,7:36,932,20,0.30
2,17,7:12,935,20,0.30
2,17,6:48,938,20,0.30
2,17,6:24,937,20,0.30
2,17,6:00,943,20,0.30
2,17,5:36,937,20,0.30
2,17,5:12,937,20,0.30
2,17,4:48,944,20,0.30
2,17,4:24,942,20,0.30
2,17,4:00,944,20,0.30
2,17,3:36,946,20,0.30
2,17,3:12,946,20,0.30
2,17,2:48,944,20,0.30
2,17,2:24,943,20,0.30
2,17,2:00,946,20,0.30
2,17,1:36,946,20,0.31
2,17,1:12,935,20,0.30
2,17,0:48,919,20,0.30
2,17,0:24,929,20,0.30
2,17,0:00,934,20,0.30
2,17,23:36,959,20,0.30
2,17,23:12,961,20,0.30
2,17,22:48,962,20,0.30
2,17,22:24,960,20,0.30
2,17,22:00,960,20,0.30
2,17,21:36,961,20,0.30
2,17,21:12,962,20,0.30
2,17,20:48,965,20,0.30
2,17,20:24,966,20,0.31
2,17,20:00,968,20,0.31
2,17,19:36,969,20,0.31
2,17,19:12,970,20,0.31
2,17,18:48,973,20,0.31
2,17,18:24,975,20,0.31
2,17,18:00,976,20,0.31
2,17,17:36,978,20,0.31
2,17,17:12,979,20,0.31
2,17,16:48,978,21,0.31
2,17,16:24,978,21,0.31
2,17,16:00,978,20,0.31
2,17,15:36,978,20,0.31
2,17,15:12,978,20,0.31
2,17,14:48,978,21,0.30
2,17,14:24,978,21,0.30
2,17,14:00,975,21,0.30
2,17,13:36,978,21,0.30
2,17,13:12,980,21,0.30
2,17,12:48,982,21,0.30
2,17,12:24,985,21,0.30
2,17,12:00,990,21,0.30
2,17,11:36,999,20,0.30
2,17,11:12,967,21,0.30
2,17,10:48,971,21,0.31
2,17,10:24,979,21,0.31
2,17,10:00,983,21,0.31
2,17,9:36,987,21,0.31
2,17,9:12,989,21,0.31
2,17,8:48,988,21,0.31
2,17,8:24,988,21,0.31
2,17,8:00,987,21,0.31
2,17,7:36,990,21,0.31
2,17,7:12,994,21,0.31
2,17,6:48,1001,21,0.31
2,17,6:24,1006,21,0.31
2,17,6:00,1004,21,0.31
2,17,5:36,1001,21,0.30
2,17,5:12,993,21,0.30
2,17,4:48,974,21,0.30
2,17,4:24,973,21,0.30
2,17,4:00,975,21,0.30
2,17,3:36,974,21,0.30
2,17,3:12,972,21,0.30
2,17,2:48,972,21,0.30
2,17,2:24,971,21,0.30
2,17,2:00,972,21,0.30
2,17,1:36,975,21,0.30
2,17,1:12,979,21,0.30
2,17,0:48,982,21,0.30
2,17,0:24,984,21,0.30
2,17,0:00,983,21,0.30
2,17,23:36,985,21,0.30
2,17,23:12,986,21,0.30
2,17,22:48,991,21,0.30
2,17,22:24,1000,21,0.30
2,17,22:00,1006,21,0.30
2,17,21:36,1010,21,0.31
2,17,21:12,1011,21,0.31
2,17,20:48,1012,21,0.31
2,17,20:24,1011,21,0.31
2,17,20:00,1013,21,0.31
2,17,19:36,1021,21,0.31
2,17,19:12,1034,21,0.31
2,17,18:48,1041,21,0.31
2,17,18:24,1046,21,0.31
2,17,18:00,1057,21,0.31
2,17,17:36,1069,21,0.31
2,17,17:12,1078,21,0.31
2,17,16:48,1080,21,0.31
2,17,16:24,1086,21,0.31
2,17,16:00,1103,21,0.31
2,17,15:36,1098,21,0.31
2,17,15:12,1100,21,0.31
2,17,14:48,1090,21,0.31
2,17,14:24,1088,21,0.31
2,17,14:00,1086,21,0.31
2,17,13:36,1096,21,0.31
2,17,13:12,1095,21,0.31
2,17,12:48,1097,21,0.31
2,17,12:24,1099,21,0.31
2,17,12:00,1098,21,0.31
2,17,11:36,1094,21,0.31
2,17,11:12,1094,21,0.31
2,17,10:48,1092,21,0.31
